Textbox46
Quantidade de registros: 612

dsArea1,anoAplicacao1,notaFinalPonderada1,dsQuestao1,dsQuestao_Abrev1,notafinal_Questao1,dsItemVerificacao1,dsItemVerificacao_Abrev1,notaFinal_ItemVerificacao1,dsQuestaoAuxiliar1,notaFinal_QuestaoAuxiliar,nmEntidadeVinculada,dsTipoResposta
Educação,2022,"4,86",A política de gestão de pessoas do Município na área da educação favorece a oferta de profissionais em quantidade suficiente e com as características necessárias para o desempenho de atividades nas unidades educacionais da rede municipal de ensino?  ,Gestão de pessoas,"5,10",As unidades educacionais da rede municipal de ensino dispõem de instrumentos e práticas para assegurar a continuidade do processo de aprendizagem dos alunos durante a ocorrência de faltas dos professores?,Absenteísmo docente,"8,80","O Município dispõe de registros, em sistema de informação, do histórico de faltas dos professores das unidades educacionais da rede municipal de ensino nos últimos anos e os respectivos motivos?","10,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,SIM
Educação,2022,"4,86",A política de gestão de pessoas do Município na área da educação favorece a oferta de profissionais em quantidade suficiente e com as características necessárias para o desempenho de atividades nas unidades educacionais da rede municipal de ensino?  ,Gestão de pessoas,"5,10",A política de formação continuada da rede municipal de ensino favorece a oferta de ações de capacitação que atendam às necessidades dos profissionais da educação do Município?,Formação continuada,"6,20","A carga de trabalho dos professores da unidade educacional prevê período reservado a estudos, planejamento e avaliação (carga horária para atividades pedagógicas extraclasse)?","10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",A política de gestão de pessoas do Município na área da educação favorece a oferta de profissionais em quantidade suficiente e com as características necessárias para o desempenho de atividades nas unidades educacionais da rede municipal de ensino?  ,Gestão de pessoas,"5,10",As unidades educacionais da rede municipal de ensino dispõem de professores e dos demais profissionais da educação necessários para o desenvolvimento adequado de suas atividades?,Necessidade de profissionais,"5,70","De acordo com o levantamento realizado sobre a necessidade de profissionais de educação para o ano de 2022, a unidade educacional dispõe de profissionais para composição da equipe pedagógica (coordenadores e orientadores pedagógicos, por exemplo) em quantidade suficiente para o desenvolvimento adequado de suas atividades?","10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",A política de gestão de pessoas do Município na área da educação favorece a oferta de profissionais em quantidade suficiente e com as características necessárias para o desempenho de atividades nas unidades educacionais da rede municipal de ensino?  ,Gestão de pessoas,"5,10",O Município realiza ações voltadas para a atenção à saúde dos profissionais da educação da rede municipal de ensino?,Atenção à saúde dos profissionais,"0,00",O Município realiza regularmente ações para acompanhamento da saúde mental dos profissionais da educação da rede municipal de ensino?,"0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO
Educação,2022,"4,86",A política de gestão de pessoas do Município na área da educação favorece a oferta de profissionais em quantidade suficiente e com as características necessárias para o desempenho de atividades nas unidades educacionais da rede municipal de ensino?  ,Gestão de pessoas,"5,10",As unidades educacionais da rede municipal de ensino dispõem de instrumentos e práticas para assegurar a continuidade do processo de aprendizagem dos alunos durante a ocorrência de faltas dos professores?,Absenteísmo docente,"8,80",A unidade educacional registra e controla em sistema informatizado as ocorrências de faltas dos professores e os respectivos motivos?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",A política de gestão de pessoas do Município na área da educação favorece a oferta de profissionais em quantidade suficiente e com as características necessárias para o desempenho de atividades nas unidades educacionais da rede municipal de ensino?  ,Gestão de pessoas,"5,10",O Município dispõe de processo estabelecido para a escolha dos diretores(as) das unidades educacionais da rede municipal de ensino que considere a participação da comunidade escolar?,Processo de escolha dos diretores,"0,00",A regulamentação municipal estabelece como requisito para exercício do cargo de diretor(a) das unidades educacionais de ensino fundamental a realização de capacitação inicial em gestão escolar?,"0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO (DEPENDÊNCIA)
Educação,2022,"4,86",A política de gestão de pessoas do Município na área da educação favorece a oferta de profissionais em quantidade suficiente e com as características necessárias para o desempenho de atividades nas unidades educacionais da rede municipal de ensino?  ,Gestão de pessoas,"5,10",O Município realiza ações voltadas para a atenção à saúde dos profissionais da educação da rede municipal de ensino?,Atenção à saúde dos profissionais,"0,00",O Município realiza regularmente ações para identificação e prevenção de problemas relacionados à saúde vocal dos professores da rede municipal e ensino?,"0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO
Educação,2022,"4,86",A política de gestão de pessoas do Município na área da educação favorece a oferta de profissionais em quantidade suficiente e com as características necessárias para o desempenho de atividades nas unidades educacionais da rede municipal de ensino?  ,Gestão de pessoas,"5,10",A política de formação continuada da rede municipal de ensino favorece a oferta de ações de capacitação que atendam às necessidades dos profissionais da educação do Município?,Formação continuada,"6,20",As ações de formação continuada ofertadas pelo Município durante os últimos 12 meses atenderam às necessidades de formação dos professores da unidade educacional?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",A política de gestão de pessoas do Município na área da educação favorece a oferta de profissionais em quantidade suficiente e com as características necessárias para o desempenho de atividades nas unidades educacionais da rede municipal de ensino?  ,Gestão de pessoas,"5,10",A política de formação continuada da rede municipal de ensino favorece a oferta de ações de capacitação que atendam às necessidades dos profissionais da educação do Município?,Formação continuada,"6,20",Os profissionais da educação que desenvolvem as suas atividades na unidade educacional (no mínimo os professores e a equipe pedagógica) foram consultados no processo de elaboração do planejamento das ações de formação continuada para o ano de 2022?,"6,70",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",A política de gestão de pessoas do Município na área da educação favorece a oferta de profissionais em quantidade suficiente e com as características necessárias para o desempenho de atividades nas unidades educacionais da rede municipal de ensino?  ,Gestão de pessoas,"5,10",As unidades educacionais da rede municipal de ensino dispõem de instrumentos e práticas para assegurar a continuidade do processo de aprendizagem dos alunos durante a ocorrência de faltas dos professores?,Absenteísmo docente,"8,80","Durante o ano de 2022, as ausências dos professores, previsíveis ou não, foram supridas por professores substitutos, de modo que não se verificou a ocorrência de medidas como a dispensa de alunos, aulas vagas, distribuição de alunos em outras turmas ou oferta de aula de outra disciplina?","10,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",A política de gestão de pessoas do Município na área da educação favorece a oferta de profissionais em quantidade suficiente e com as características necessárias para o desempenho de atividades nas unidades educacionais da rede municipal de ensino?  ,Gestão de pessoas,"5,10",A política de formação continuada da rede municipal de ensino favorece a oferta de ações de capacitação que atendam às necessidades dos profissionais da educação do Município?,Formação continuada,"6,20",As ações de formação continuada ofertadas pelo Município durante os últimos 12 meses atenderam às necessidades de formação dos professores da unidade educacional?,"10,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",A política de gestão de pessoas do Município na área da educação favorece a oferta de profissionais em quantidade suficiente e com as características necessárias para o desempenho de atividades nas unidades educacionais da rede municipal de ensino?  ,Gestão de pessoas,"5,10",A política de formação continuada da rede municipal de ensino favorece a oferta de ações de capacitação que atendam às necessidades dos profissionais da educação do Município?,Formação continuada,"6,20",Os profissionais da educação que desenvolvem as suas atividades na unidade educacional (no mínimo os professores e a equipe pedagógica) foram consultados no processo de elaboração do planejamento das ações de formação continuada para o ano de 2022?,"6,70",ANJO DA GUARDA C M E I,NÃO
Educação,2022,"4,86",A política de gestão de pessoas do Município na área da educação favorece a oferta de profissionais em quantidade suficiente e com as características necessárias para o desempenho de atividades nas unidades educacionais da rede municipal de ensino?  ,Gestão de pessoas,"5,10",O Município realiza ações voltadas para a atenção à saúde dos profissionais da educação da rede municipal de ensino?,Atenção à saúde dos profissionais,"0,00","Os profissionais da educação da unidade educacional passaram por avaliações médicas promovidas pela gestão municipal, nos últimos 12 meses, com, no mínimo, a aferição da pressão arterial e exames de glicemia dos professores?","0,00",ANJO DA GUARDA C M E I,NÃO
Educação,2022,"4,86",A política de gestão de pessoas do Município na área da educação favorece a oferta de profissionais em quantidade suficiente e com as características necessárias para o desempenho de atividades nas unidades educacionais da rede municipal de ensino?  ,Gestão de pessoas,"5,10",O Município realiza ações voltadas para a atenção à saúde dos profissionais da educação da rede municipal de ensino?,Atenção à saúde dos profissionais,"0,00",Os profissionais da educação da unidade educacional têm acesso a serviço de psicologia ofertado pela escola ou pela secretaria municipal de educação (ou órgão equivalente)?,"0,00",ANJO DA GUARDA C M E I,NÃO
Educação,2022,"4,86",A política de gestão de pessoas do Município na área da educação favorece a oferta de profissionais em quantidade suficiente e com as características necessárias para o desempenho de atividades nas unidades educacionais da rede municipal de ensino?  ,Gestão de pessoas,"5,10",A política de formação continuada da rede municipal de ensino favorece a oferta de ações de capacitação que atendam às necessidades dos profissionais da educação do Município?,Formação continuada,"6,20",Os professores da unidade educacional participam regularmente de ações de formação continuada que incluam questões relacionadas ao ensino na educação especial?,"6,70",BOSCO E M DOM EI EF,SIM
